id;NAME;REGION;PHONE;EMAIL;ADDRESS;OKATO;CODE;autokey
509;Прокуратура Читинского района Забайкальского края;Забайкальский край;8 (3022)23-85-56;CHI@75.mailop.ru;672000, Забайкальский край, г. Чита, ул. П.Осипенко, д.1;76;383240650;FED_GENPROK_ORGANIZATION_509
312;Прокуратура Междуреченского района Вологодской области;Вологодская область;8 (817-49) 2-10-10;mezdu@35.mailop.ru;161050, с. Шуйское, ул. Сухонская Набережная, д. 19;19;385872755;FED_GENPROK_ORGANIZATION_312
1027;Прокуратура Центрального административного округа г. Курска Курской области;Курская область;8 (4712) 55-92-55;TSE@46.mailop.ru;305000, Курская область, г. Курск, ул. Мирная, д. 9;38;383573791;FED_GENPROK_ORGANIZATION_1027
82;Прокуратура Архаринского района Амурской области;Амурская область;8 (41648) 21-4-60;arh@28.mailop.ru;676740, Амурская область, пгт. Архара, ул. Победы, д. 45;10;382826059;FED_GENPROK_ORGANIZATION_82
92;Прокуратура Константиновского района Амурской области;Амурская область;8 (41639) 91-1-00;kst@28.mailop.ru;676980, Амурская область, с. Константиновка, ул. Ленина, д. 98;10;382830291;FED_GENPROK_ORGANIZATION_92
530;Прокуратура Октябрьского района г. Иваново Ивановской области;Ивановская область;8 (4932)42-09-12;ivprok02@37.mailop.ru;153002, Ивановская область, г. Иваново, ул. 9 Января, д. 7;24;386295807;FED_GENPROK_ORGANIZATION_530
1203;Прокуратура ЗАТО г. Саров Нижегородской области;Нижегородская область;8 (83130) 7-56-36;60@52.mailop.ru;607199, Нижегородская область, г. Саров, пр. Мира, д. 34;22;386723641;FED_GENPROK_ORGANIZATION_1203
234;Муромская городская прокуратура Владимирской области;Владимирская область;8(49234) 3-38-30;murom@vladprok.ru;602254, Владимирская область, г. Муром, ул. Филатова, д. 3;17;383162557;FED_GENPROK_ORGANIZATION_234
1013;Прокуратура Мантуровского района Курской области;Курская область;8 (47155) 2-12-41;MAN@46.mailop.ru;307000, Курская область, Мантуровский район, п. Мантурово, ул. Гагарина, д. 7;38;383569317;FED_GENPROK_ORGANIZATION_1013
1019;Прокуратура Рыльского района Курской области;Курская область;8 (47152) 2-62-59;RYL@46.mailop.ru;307370, Курская область, г. Рыльск, ул. К. Либкнехта, д. 27;38;383570438;FED_GENPROK_ORGANIZATION_1019
17;Прокуратура г. Белокурихи Алтайского края;Алтайский край;8 (38577) 20014;belokuriha@22.mailop.ru;659900, Алтайский край, г.Белокуриха, ул. Рябиновая, 26;1;382732922;FED_GENPROK_ORGANIZATION_17
196;Прокуратура Выгоничского района Брянской области;Брянская область;8(48341)2-19-76;vyg@32.mailop.ru;243360, Брянская область, пос. Выгоничи, ул. Ломоносова, 3;15;383043700;FED_GENPROK_ORGANIZATION_196
441;Прокуратура Колпинского района города Санкт-Петербурга;Город Санкт-Петербург город федерального значения;8 (812) 461-00-49;priemkolp@78.mailop.ru;196655, Санкт-Петербург, г. Колпино, ул. Культуры, д.8;40;383202232;FED_GENPROK_ORGANIZATION_441
55;Прокуратура Смоленского района Алтайского края;Алтайский край;8 (38536) 22067;smolenskiy@22.mailop.ru;659600, Алтайский край, Смоленский р-н, с.Смоленское, ул. Школьная, 44;1;382808666;FED_GENPROK_ORGANIZATION_55
252;Михайловская межрайонная прокуратура Волгоградской области;Волгоградская область;8(84463) 2-36-33;mikh@34.mailop.ru;403342, Волгоградская область, г. Михайловка,ул. Обороны, д. 40;18;385699685;FED_GENPROK_ORGANIZATION_252
212;Прокуратура Мглинского района Брянской области;Брянская область;8(48339)2-23-68;mgl@32.mailop.ru;243220, Брянская область, г. Мглин, ул. Советская, 8;15;383055424;FED_GENPROK_ORGANIZATION_212
39;Прокуратура Ленинского района г. Барнаула Алтайского края;Алтайский край;8 (3852) 441456;lenina@22.mailop.ru;656039, Алтайский край, г.Барнаул, ул. Советской Армии, 162;1;382748411;FED_GENPROK_ORGANIZATION_39
